Codigo,Nombre,Provincia,Normativa de creaciÑn,Auxiliarato,Tecnicatura,Grado universitario,Dependencia,Habilitado,CUE
2637,ESCUELA DR. DALMACIO VELEZ SARSFIELD,Córdoba,null,NO,SI,null,Privado,SI,140413000
2638,UNIVERSIDAD DE ORIENTE,null,null,NO,NO,SI,null,SI,"null,"
2639,HOSPITAL ITALIANO DE SAN JUSTO,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2640,UNIVERSIDAD NACIONAL EXPERIMENTAL DE LOS LLANOS CENTRALES ROMULO GALLEGOS,null,Balneario RÑo,NO,SI,SI,null,SI,"null,"
2641,UNIVERSIDAD ANAHUAC,null,null,NO,NO,SI,null,SI,"null,"
2642,INSTITUTO UNIVERSITARIO DE TECNOLOGIA JUAN PABLO PEREZ ALFONZO,null,null,NO,SI,SI,null,SI,"null,"
2643,INSTITUTO UNIVERSITARIO DE TECNOLOGIA DE ADMINISTRACION INDUSTRIAL,null,null,NO,SI,null,null,SI,"null,"
2644,UNIVERSIDAD NACIONAL EXPERIMENTAL POLITECNICA DE LA FUERZA ARMADA,null,null,NO,SI,SI,null,SI,"null,"
2645,INSTITUO UNIVERSITARIO DE TECNOLOGIA READIC,null,null,NO,SI,SI,null,SI,"null,"
2646,INSTITUTO UNIVERSITARIO DE TECNOLOGIA LOS ANDES (IUTLA),null,null,NO,SI,null,null,SI,"null,"
2647,COLEGIO UNIVERSITARIO DE ENFERMERIA DE LA ALCALDIA METROPOLITANA DE CARACAS (CUEAMC),null,null,NO,SI,null,null,SI,"null,"
2648,INSTITUTO UNIVERSITARIO GRAN COLOMBIA (IUGC),null,null,NO,SI,null,null,SI,"null,"
2649,COLEGIO UNIVERSITARIO JEAN PIAGET (CUJP),null,null,NO,SI,null,null,SI,"null,"
2650,COLEGIO UNIVERSITARIO DE ENFERMERIA CENTRO MEDICO DE CARACAS (CUECMC),null,null,NO,SI,null,null,SI,"null,"
2651,COLEGIO UNIVERSITARIO DE ENFERMERIA DE LA CRUZ ROJA VENEZOLANA,null,null,NO,SI,null,null,SI,"null,"
2652,INSTITUTO UNIVERSITARIO DE TECNOLOGIA RUFINO BLANCO FOMBONA (IUTRBF),null,null,NO,SI,null,null,SI,"null,"
2653,INSTITUTO UNIVERSITARIO DE TECNOLOGIA CORONEL AGUSTIN CODAZZI (IUTAC),null,null,NO,SI,null,null,SI,"null,"
2654,UNIVERSIDAD SIMON BOLIVAR,null,null,NO,SI,SI,null,SI,"null,"
2655,FUNDACION UNIVERSITARIA AUTONOMA DE LAS AMERICAS,null,null,NO,NO,SI,null,SI,"null,"
2656,UNIVERSIDAD TECNICA DE AMBATO,null,null,NO,NO,SI,null,SI,"null,"
2657,U.E.P.G.P N° 61(U.E.P. N° 61)- EBEN EZER- TERCIARIO,Chaco,null,NO,SI,null,Privado,SI,220243200
2658,INSTITUTO SUPERIOR DE ESTUDIOS TECNICOS,Buenos Aires,null,NO,SI,null,Provincial,SI,60021000
2659,INSTITUTO PRIVADO ALTA CASA DE ESTUDIOS DE SUDAMERICA,CABA,Resolución ministerial 1079/1994,NO,SI,null,null,NO,"null,"
2660,UNIVERSIDAD NACIONAL EXPERIMENTAL DE LOS LLANOS OCCIDENTALES EZEQUIEL ZAMORA,null,null,NO,NO,SI,null,SI,"null,"
2661,UNIVERSIDAD DE LA SALLE,null,null,NO,NO,SI,null,SI,"null,"
2662,UNIVERSIDAD DE CONCEPCION,null,null,NO,NO,SI,null,SI,"null,"
2663,UNIVERSIDAD POLITECNICA TERRITORIAL DE LOS ALTOS MIRANDINOS CECILIO ACOSTA,null,null,NO,SI,SI,null,SI,"null,"
2664,UNIVERSIDAD NACIONAL DE AVELLANEDA,Buenos Aires,null,NO,SI,SI,Nacional,SI,"null,"
2665,UNIVERSIDAD SANTA MARIA,null,null,NO,NO,SI,null,SI,"null,"
2666,INSTITUTO DE  FORMACION TECNICA PROFESIONAL SANTA LUCIA,La Rioja,null,NO,SI,null,null,SI,"null,"
2667,INSTITUTO DE EDUCACION SUPERIOR GOBERNADOR JOSE CUBAS,Catamarca,null,NO,SI,null,null,SI,100073500
2668,INSTITUTO SUPERIOR DE ENFERMERIA ARTEMIDES ZATTI (ISEAZ),CABA,Resolución INET N 220/16,NO,SI,null,null,SI,20299400
2669,UNIVERSIDAD PROVINCIAL DE CORDOBA,Córdoba,null,NO,NO,SI,Provincial,SI,"null,"
2670,INSTITUTO N° 8048 JEAN PIAGET,Salta,null,NO,SI,null,Privado,SI,"null,"
2671,UNIVERSIDAD NACIONAL DE VILLA MERCEDES,San Luis,null,NO,SI,SI,Nacional,SI,"null,"
2672,NSTITUTO DE FORMACION DOCENTE CONTINUA VILLA MERCEDES,San Luis,null,NO,SI,null,Nacional,SI,740062100
2673,IUCE INSTITUTO DE CAPACITACION Y EXTENSION,Neuquén,null,NO,SI,null,Privado,SI,580108100
2675,INSTITUTO DE EDUCACION SUPERIOR - SAN FERNANDO REY,Chaco,null,NO,SI,null,Privado,SI,220002300
2676,INSTITUTO SUPERIOR DE FORMACION DOCENTE N°1,Buenos Aires,null,NO,SI,null,Privado,SI,61098300
2677,INST. PROF. DE ENSEÑANZA SUPERIOR,CABA,null,NO,SI,null,Privado,SI,20219100
2678,INSTITUTO CIELO AZUL,Buenos Aires,null,NO,SI,null,Privado,SI,60831500
2679,INST. SUP. TECNOLOGICO FORO DE LOS RIOS,Córdoba,null,NO,SI,null,null,SI,140510300
2680,INSTITUTO PRIVADO SUPERIOR OCTUBRE A -1385,CABA,null,NO,SI,null,Privado,SI,20224200
2681,HOSPITAL SANTA ISABEL DE HUNGRIA.-,Mendoza,null,null,null,null,Privado,SI,"null,"
2682,HOSPITAL COMUNITARIO EVITA,La Pampa,null,null,null,null,Provincial,SI,"null,"
2683,HOSPITAL RAMON CARRILLO.-,Mendoza,null,null,null,null,Provincial,SI,"null,"
2684,CLINICA GERIATRICA SANTA ISABEL DE HUNGRIA,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2685,CLINICA DE NEUROCIENCIAS DEL PRADO.-,Mendoza,null,null,null,null,Privado,SI,"null,"
2686,CENTRO ONCOLOGICO DE INTEGRACION REGIONAL (C.O.I.R.).-,Mendoza,null,null,null,null,Privado,SI,"null,"
2687,HOSPITAL NUESTRA SEÑORA DE LUJAN,Entre Ríos,null,null,null,null,Provincial,SI,"null,"
2688,HOSPITAL FELIPE HERAS,Entre Ríos,null,null,null,null,Provincial,SI,"null,"
2689,INSTITUTO SUPERIOR SAN GREGORIO,Jujuy,null,NO,SI,null,Privado,SI,380094900
2690,INSTITUTO SUPERIOR DE FORMACION DOCENTE PROFESOR ROGELIO LEITES,Entre Ríos,null,NO,SI,null,Provincial,SI,300173900
2691,INSTITUTO DE FORMACION DOCENTE PROFESOR AGUSTIN GOMEZ,Corrientes,null,NO,SI,null,Provincial,SI,180141500
2692,INSTITUTO DURMARE,Neuquén,null,NO,SI,null,null,NO,580116200
2693,INSTITUTO DE EDUCACION SUPERIOR FIAMBALA,Catamarca,null,NO,SI,null,Provincial,SI,100086200
2694,INSTITUTO SUPERIOR DE FORMACION TECNICA N 221,Buenos Aires,null,NO,SI,null,null,SI,62341500
2695,INSTITUTO DE EDUCACION EN AREAS DE LA SALUD 1538,CABA,EXP 2016 09626918,NO,SI,null,null,SI,20304900
2696,INSTITUTO SUPERIOR  ADOLFO KOLPING,Misiones,null,NO,SI,null,Privado,SI,540006000
2697,INSTITUTO SUPERIOR DE SANIDAD PROFESOR DR RAMON CARRILLO,Formosa,null,NO,SI,null,Privado,SI,340115200
2698,INSTITUTO SUPERIOR ADVENTISTA DE MISIONES,Misiones,null,NO,SI,null,null,SI,540027900
2699,INSTITUTO SUPERIOR DE ENFERMERIA REINALDA BALANCINI,Mendoza,null,NO,SI,null,null,SI,500238900
2700,INSTITUTO UNIVERSITARIO DE CIENCIAS BIOMEDICAS DE CORDOBA,Córdoba,R.M./274/2015,NO,NO,SI,Privado,SI,"null,"
2701,HOSPITAL DE NIÑOS DR. DEBILIO BLANCO VILLEGAS,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2702,UNIDAD SANITARIA N° 10 VILLA ESPERANZA DE JOSE LEON SUAREZ,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2703,CIC MARIA LOBATO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2704,CAPS VALERIA DEL MAR,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2705,HOSPITAL MUNICIPAL MATERNO INFANTIL DE TIGRE DR. FLORENCIO ESCARDO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2706,HOSPITAL ZONAL ESPECIALIZADO REENCUENTRO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2707,HOSPITAL MUNICIPAL DR. PEDRO ORELLANA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2708,CENTRO DE SALUD N° 1 IGNACIO EZCURRA DE LA MATANZA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2709,HOSPITAL OFTALMOLOGICO NORBERTO DI PROSPERO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2710,INSTITUTO LUIS PASTEUR,CABA,null,null,null,null,Municipal,SI,"null,"
2711,HOSPITAL MUNICIPAL EUSTAQUIO ARISTIZABAL,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2712,HOSPITAL ZONAL ESPECIALIZADO DE ODONTOLOGIA INFANTIL DR ADOLFO M. BOLLINI,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2713,UNIVERSIDAD CATOLICA DE LAS MISIONES,Misiones,null,NO,NO,SI,null,SI,"null,"
2714,INSTITUTO SUPERIOR DE FORMACION DOCENTE N°45 JULIO CORTAZAR,Buenos Aires,null,null,null,null,Provincial,SI,60620000
2715,U.E.G.P N° 142 (UEP N° 142) ESCUELA DE SERVICIO SOCIAL,Chaco,null,null,null,null,Privado,SI,220194400
2716,INSTITUTO UNIVERSITARIO NACIONAL DE DERECHOS HUMANOS MADRES DE PLAZA DE MAYO,CABA,null,null,null,null,null,SI,"null,"
2717,UNIVERSIDAD DE GRONINGA,null,null,null,null,null,null,SI,"null,"
2718,UNIVERSIDAD DE LAS AMERICAS,null,null,null,null,null,null,SI,"null,"
2719,UNIVERSIDAD INCA GARCILASO DE LA VEGA,null,null,null,null,null,null,SI,"null,"
2720,ISFD SAUCE,Corrientes,null,NO,SI,null,Provincial,SI,"null,"
2721,INSTITUO DE FORMACION DOCENTE JUAN GARCIA DE COSSIO,Corrientes,null,NO,SI,null,Provincial,SI,"null,"
2722,CENTRO SANITARIO,La Pampa,null,null,null,null,Provincial,SI,"null,"
2723,HOSPITAL VILLA LA ANGOSTURA - DR. OSCAR ARRAIZ,Neuquén,null,null,null,null,Provincial,SI,"null,"
2724,HOSPITAL PLOTTIER,Neuquén,null,null,null,null,Provincial,SI,"null,"
2725,HOSPITAL JUNIN DE LOS ANDES,Neuquén,null,null,null,null,Provincial,SI,"null,"
2726,INSTITUTO TECNICO IMPACTO S.R.L,null,null,NO,SI,null,null,SI,"null,"
2727,INSTITUTO SUPERIOR PARTICULAR AUTORIZADO N° 4086 13 DE JULIO,Santa Fe,null,NO,SI,null,null,SI,820413900
2728,HOSPITAL DE PUERTO IGUAZU DRA. MARTA SCHWARZ - NIVEL III,Misiones,null,null,null,null,Provincial,SI,"null,"
2729,INSTITUTO DE FORMACION SUPERIOR PADRE FRASSINETTI,Buenos Aires,null,NO,SI,null,Privado,SI,60659700
2730,INSTITUTO SANTA MARIA DEL BUEN AYRE,CABA,Resolución N 404 08,NO,SI,null,Privado,SI,20310100
2731,ESCUELA DE EDUCACION TECNICA (E.E.T.) N° 4-013 DR. BERNARDO HOUSSAY,Mendoza,null,NO,SI,null,null,SI,500075000
2732,INST DE ENS.SUP.N° 01 DRA.ALICIA MOREAU DE JUSTO,CABA,null,SI,SI,null,null,SI,20072000
2733,C.E.I.A.C CENTRO DE ESTUDIOS INTERDISCPLINARIOS PARA EL APRENDIZAJE Y LA COMUNICACION,CABA,null,NO,SI,null,Privado,SI,20002600
2734,INSTITUTO EDUCACION SUPERIOR TECNICO PROFESIONAL GOB. EDUARDO FELLNER,Jujuy,null,NO,SI,null,Privado,SI,380075000
2735,INSTITUTO SUPERIOR DEL PROFESORADO DE EDUCACION ESPECIAL,CABA,null,NO,SI,null,Municipal,SI,20141400
2736,INSTITUTO SUPERIOR DE FORMACION DOCENTE ISFD JULIO CORTAZAR,Corrientes,null,NO,SI,null,null,SI,180145100
2737,INSTITUTO SUPERIOR DE FORMACION DOCENTE ISFD MARIA LUISA ROMAN DE FRECHOU,Corrientes,null,null,null,null,null,SI,"null,"
2738,INSTITUTO SUPERIOR DE FORMACION DOCENTE ISFD SANTA LUCIA,Corrientes,null,null,null,null,Provincial,SI,180176600
2739,INSTITUTO PRIVADO SUPERIOR NUESTRA SEÑORA DE LA PAZ A-1126,CABA,null,NO,SI,null,null,SI,20183200
2740,INSTITUTO N° 1507 CENTRO DE ESTUDIOS NUEVA VIDA,CABA,null,NO,SI,null,Privado,SI,20282300
2741,CENTRO MEDICO  TCBA SALGUERO CENTRO DE DIAGNOSTICO,CABA,null,null,null,null,Privado,SI,"null,"
2742,UNIVERSIDAD TECNICA DE MACHALA,null,null,NO,NO,SI,null,SI,"null,"
2743,UNIVERSIDAD NACIONAL DE HURLINGHAM,Buenos Aires,null,NO,SI,SI,null,SI,"null,"
2744,UNIVERSIDAD BOLIVIANA DE INFORMATICA,null,null,NO,NO,SI,null,SI,"null,"
2745,UNIVERSIDAD SALESIANA,Buenos Aires,Decreto del Poder Ejecutivo Nacional N439/14 conforme a lo establecido en el art.64 C - Ley N 24.521,NO,NO,SI,Privado,SI,"null,"
2746,INSTITUTO DE EDUCACION SUPERIOR (I.E.S.)  ESTANISLAO MALDONES,Catamarca,null,NO,SI,null,Provincial,SI,100074400
2748,HOSPITAL AREA PROGRAMA GENERAL CONESA DR. HECTOR AGUSTIN MONTEOLIVA,Río Negro,null,null,null,null,Provincial,SI,"null,"
2749,HOSPITAL AREA PROGRAMA LUIS BELTRAN DR. FERNANDO ROCHA,Río Negro,null,null,null,null,Provincial,SI,"null,"
2750,UNIVERSIDAD EUROPEA DE MADRID,null,null,NO,NO,SI,null,SI,"null,"
2751,HOSPITAL AREA PROGRAMA SIERRA COLORADA DR. ADOLFO FENTUCH,Río Negro,null,null,null,null,Provincial,SI,"null,"
2752,HOSPITAL ESCUELA DE SALUD MENTAL,San Luis,null,null,null,null,Provincial,SI,"null,"
2753,HOSPITAL CENTRAL RAMON CARRILLO,San Luis,null,null,null,null,Provincial,SI,"null,"
2754,CENTRO DE SALUD LA POSTA,Santa Fe,null,null,null,null,Provincial,SI,"null,"
2755,INSTITUTO TECNICO SUPERIOR CORDOBA,Córdoba,null,NO,SI,null,Provincial,SI,140544100
2756,IOT SANATORIO INTEGRAL,Misiones,null,null,null,null,Privado,SI,"null,"
2757,SAN LUCAS DIAGNOSTICO,Misiones,null,null,null,null,Privado,SI,"null,"
2758,HOSPITAL DE ALTA COMPLEJIDAD DEL BICENTENARIO ESTEBAN ECHEVERRIA,Buenos Aires,null,null,null,null,Nacional,SI,"null,"
2759,HOSPITAL DE ALTA COMPLEJIDAD EL CALAFATE - SAMIC,Santa Cruz,null,null,null,null,Nacional,SI,"null,"
2760,PROGRAMA VIGILANCIA EPIDEMIOLOGICA,Salta,null,null,null,null,Provincial,SI,"null,"
2761,TOMOGRAFIA COMPUTADA S.E. (SOCIEDAD DEL ESTADO),Salta,null,null,null,null,Provincial,SI,"null,"
2762,NAMASTE,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2763,HOSPITAL DE CUENCA ALTA NESTOR KIRCHNER,Buenos Aires,null,null,null,null,Nacional,SI,"null,"
2764,HOSPITAL MUNICIPAL CARLOS F. MACIAS,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2765,CENTRO DE SALUD COMUNITARIA MOVEDIZA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2766,UNIDAD SANITARIA BARRIO ANGEL,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2767,CENTRO ASISTENCIAL MUNICIPAL DON BOSCO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2768,UNIDAD SANITARIA N° 13 DE VILLA LYNCH,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2769,UNIDAD SANITARIA JUANA AZURDUY,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2770,UNIDAD SANITARIA VILLA GENERAL SAN MARTIN,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2771,UNIDAD SANITARIA SANTA ROSA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2772,DEPARTAMENTO DE ZOONOSIS URBANAS,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2773,HOSPITAL ZONAL GENERAL DE AGUDOS DR. ALBERTO EDGARDO BALESTRINI,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2774,UNIDAD SANITARIA DR. MONTE,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2775,MATERNIDAD DE MORENO ESTELA B. DE CARLOTTO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2776,HOSPITAL DE GESTION DESCENTRALIZADO REGION SANITARIA XI,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2777,C.A.P.S. JORGE NEWBERY,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2778,HOSPITAL ZONAL ESP. EN ODONTOLOGIA  Y ORTODONCIA J. UBALDO CARREA,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2779,HOSPITAL SUBZONAL ESPECIALIZADO EN REHABILITACION DR. JORGE,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2780,SALA MEDICA GENERAL CERRI,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2781,UNIDAD SANITARIA PASO DEL REY DE MORENO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2782,MUNDO DE ESPERANZAS,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2783,UNIVERSIDAD NACIONAL RAUL SCALABRINI ORTIZ,Buenos Aires,Ley N 27212,NO,SI,SI,Nacional,SI,"null,"
2784,INSTITUTO DE EDUCACION SUPERIOR N°10,Jujuy,null,NO,SI,null,null,SI,380035201
2785,INSTITUTO TERCIARIO ESTABLECIMIENTO PROFESIONAL DE LA SALUD ITEPSA,Buenos Aires,null,NO,SI,null,null,SI,"null,"
2786,INSTITUTO SUPERIOR DE FORMACION DOCENTE CAA CATI,Corrientes,null,null,null,null,Provincial,SI,1801765
2789,INSTITUTO SUPERIOR DE FORMACION DOCENTE BELLA VISTA SUBSEDE 9 DE JULIO,Corrientes,null,null,null,null,null,SI,180141903
2790,ESCUELA PROFESIONAL NUESTRA SEÑORA DE ITATI,Corrientes,null,null,null,null,Provincial,SI,1801408
2791,UNIVERSIDAD JUAN AGUSTIN MAZA,Mendoza,null,NO,SI,NO,null,SI,"null,"
2792,U.E.G.P N° 154,Chaco,null,NO,SI,null,Provincial,SI,220227000
2793,ISFD - REPUBLICA FEDERAL DE ALEMANIA - EL COLORADO,Formosa,null,null,null,null,Nacional,SI,"null,"
2794,INSTITUTO SUPERIOR DEL MILAGRO N° 8207,Salta,null,NO,SI,SI,null,SI,660142800
2795,INSTITUTO SUPERIOR PRIVADO FORMOSA,Formosa,Resol. 1894/21,SI,SI,null,Privado,SI,"null,"
2796,UNIVERSIDAD BOLIVARIANA DE VENEZUELA,null,null,NO,SI,SI,null,SI,"null,"
2797,INSTITUTO SUPERIOR TECNICO INDUSTRIAL - DR. NESTOR KIRCHNER,Catamarca,null,null,null,null,Provincial,SI,1000899
2798,CENTRO EDUCATIVO DE NIVEL TERCIARIO (C.E.N.T.)N° 74 ANEXO AMAICHA DEL VALLE,Tucumán,null,NO,SI,null,null,SI,900104011
2799,INSTITUTO DE EDUCACION SUPERIOR (I.E.S.) SEBASTIAN ALEJANDRO CORPACCI,Catamarca,null,NO,SI,null,null,SI,100042200
2800,INSTITUTO DE EDUCACION SUPERIOR (I.E.S.) DR. NESTOR KIRCHNER,Catamarca,null,NO,SI,null,null,SI,100089900
2801,IOFA - SEDE CENTRAL,CABA,null,null,null,null,Privado,SI,"null,"
2804,INSTITUTO UNIVERSITARIO DE SALUD MENTAL DE LA ASOCIACION PSICOANALIï¾­TICA DE BUENOS AIRES,CABA,Decreto dle PEN 352/05,NO,NO,SI,Privado,SI,"null,"
2805,ESCUELA NORMAL SUPERIOR REPUBLICA DEL ECUADOR,Santiago del Estero,null,NO,SI,null,Provincial,SI,860111800
2806,UNIVERSIDAD NACIONAL DEL ALTO URUGUAY,Misiones,null,NO,NO,SI,Nacional,SI,"null,"
2807,UNIVERSIDAD DE LA DEFENSA NACIONAL,CABA,null,NO,NO,SI,Nacional,SI,"null,"
2808,INSTITUTO DE FORMACION SUPERIOR - A079,Río Negro,null,NO,SI,null,Privado,SI,62011110
2809,ESCUELA DE INSTRUMENTACION QUIRURGICA,CABA,null,NO,SI,null,Nacional,SI,"null,"
2810,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 113 EEUU DE AMERICA,Buenos Aires,null,NO,SI,null,null,SI,60860200
2811,HOSPITAL SUBZONAL ESPECIALIZADO ELINA DE LA SERNA DE MONTES DE OCA,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2812,SECRETARIA DE SALUD DE ESTEBAN ECHEVERRIA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2813,HOSPITAL MUNICIPAL DR. MIRAVALLE,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2814,SUBDIRECCION DE BROMATOLOGIA Y ZOONOSIS,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2815,DEPARTAMENTO DE ZOONOSIS RURALES,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2816,HOSPITAL Y MATERNIDAD MUNICIPAL Y GERIATRICO DE PIGUE DR. ADOLFO DUCOS,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2817,UNIDAD SANITARIA N° 7 INDEPENDENCIA DE OLAVARRIA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2818,HOSPITAL DE LA ASOCIACION MEDICA DE BAHIA BLANCA DR. FELIPE GLASMAN,Buenos Aires,null,null,null,null,Obra social,SI,"null,"
2819,INSTITUTO SUPERIOR DEL PROFESORADO JUAN NEPOMUCENOï¾ TERRERO,Buenos Aires,null,NO,SI,null,null,SI,60641200
2820,INSTITUTO DE ENSEÑANZA SUPERIOR RIO TERCERO,Córdoba,null,NO,SI,null,Privado,SI,140466400
2821,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 46,Buenos Aires,null,NO,SI,null,null,SI,60704200
2822,INSTITUTO SUPERIOR DE FORMACION TECNICA N°130,Buenos Aires,null,NO,SI,null,Provincial,SI,61590700
2823,INSTITUTO SUPERIOR DE FORMACION DOCENTE N°10,Buenos Aires,null,NO,SI,null,Provincial,SI,60928900
2824,NUESTRA SEÑORA DEL HUERTO,Santa Fe,null,NO,SI,null,Privado,SI,820254000
2825,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA PEDRO POVEDA,Buenos Aires,null,NO,SI,null,null,SI,61620400
2826,INSTITUTO DE FORMACION SUPERIOR PADRE JOSE FRASSINETTI - DIPREGEP 4103,Buenos Aires,null,NO,SI,null,Privado,SI,60659700
2827,INSTITUTO SAINT JEAN,CABA,null,NO,SI,null,Privado,SI,20170900
2828,INSTITUTO CATOLICO SUPERIOR,Córdoba,null,NO,SI,null,Privado,SI,140093400
2830,SECRETARIA DE SALUD DE BAHIA BLANCA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2831,CENTRO DE SALUD MENTAL 1 DR. HUGO ROSARIOS,CABA,null,null,null,null,Municipal,SI,"null,"
2832,INSTITUTO NACIONAL DE EPIDEMIOLOGIA. JUAN H. JARA -INE-ANLIS-,Buenos Aires,null,null,null,null,Nacional,SI,"null,"
2833,UNIDAD DE ONCOLOGIA CLINICA  -  INTECNUS,Río Negro,null,null,null,null,Privado,SI,"null,"
2834,INSTITUTO SUPERIOR PRESBITERO JOSE MARIO PANTALEO,Buenos Aires,null,NO,SI,null,Privado,SI,61541000
2836,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N°9,Buenos Aires,null,NO,SI,null,Provincial,SI,60643700
2838,INSTITUTO DOMINGO FAUSTINO SARMIENTO,Buenos Aires,null,NO,SI,null,Privado,SI,60904700
2839,ESCUELA DE ENFERMERIA DE LA PROVINCIA DR. JOAQUIN FERRO,La Pampa,null,SI,NO,null,Provincial,SI,"null,"
2840,INSTITUTO SUPERIOR DE PIERO,Buenos Aires,null,NO,NO,null,Privado,SI,61472600
2841,ESCUELA SUPERIOR DE FORMACION EN SALUD FLOREAL FERRARA,Buenos Aires,null,NO,SI,null,Provincial,SI,62210300
2842,INSTITUTO SUPERIOR DE FORMACION DOCENTE N°147,Buenos Aires,null,null,null,null,Provincial,SI,60717500
2843,INSTITUTO SUPERIOR GUERNICA,Buenos Aires,null,NO,SI,null,Privado,SI,62287500
2844,INSTITUTO DE ESTUDIOS SUPERIORES POMAN,Catamarca,null,NO,SI,null,null,SI,100062700
2845,INSTITUTO GUMERCINDA DEL CARMEN CASSATTI,Buenos Aires,null,SI,SI,null,Privado,SI,61535400
2846,UNIVERSIDAD CATOLICA SANTO TORIBIO MOGROVEJO,null,null,NO,NO,SI,null,SI,"null,"
2847,FUNDACION UNIVERSITARIA DEL AREA ANDINA,null,null,NO,NO,SI,null,SI,"null,"
2849,INSTITUTO DEL PROFESORADO ESPIRITU SANTO,Buenos Aires,null,NO,SI,null,Privado,SI,60785900
2850,HOSPITAL DR. CESAR AGUILAR,San Juan,null,null,null,null,Provincial,SI,"null,"
2851,INSTITUTO FINEDU,CABA,null,SI,NO,null,Privado,SI,"null,"
2852,INSTITUTO SUPERIOR DE FORMACION DOCENTE CDAD. DE MERCEDES,Buenos Aires,null,NO,SI,null,Privado,SI,61151100
2853,INSTITUTO SUPERIOR DE ESTUDIOS SICOPEDAGOGICOS Y SOCIALES (I.S.E.S.S.),La Pampa,null,NO,SI,null,Privado,SI,420031400
2854,INSTITUTO SUPERIOR IDRA,Buenos Aires,null,NO,SI,null,Privado,SI,61574000
2855,U.E.P.G.P N° 172 GOBERNADOR DEOLINDO FELIPE BITTEL,Chaco,null,NO,SI,null,null,SI,220226900
2856,INST. PRIV - INST. DEL PROFESORADO SAGRADO CORAZON,CABA,null,NO,SI,null,Privado,SI,20085400
2857,UNIVERSIDAD SAN SEBASTIAN,null,null,NO,NO,SI,null,SI,"null,"
2858,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA ANDERSEN,Buenos Aires,null,NO,SI,null,Privado,SI,62276700
2859,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA CHARLES BABBAGE,Buenos Aires,null,NO,SI,null,Privado,SI,61288300
2860,CENTRO DE ESTUDIOS SUPERIORES MARCOS SASTRE,Buenos Aires,null,NO,SI,null,Privado,SI,61706500
2862,INSTITUTO SUPERIOR ESPACIOS,Formosa,Resol. Ministerial 926/23,null,null,null,Privado,SI,340118500
2863,INSTITUTO SUPERIOR F.D.Y T N° 15 PROF. BERTA LUISA MARQUEHOSSE,Buenos Aires,1324/07,NO,SI,null,null,SI,60591300
2865,INSTITUTO SUPERIOR DE FORM. DOC. Y TEC. DR. NICOLAS AVELLANEDA,Buenos Aires,null,NO,SI,null,Privado,SI,62121000
2866,UNIVERSIDAD ARTURO MICHELENA,null,null,NO,NO,SI,null,SI,"null,"
